,ENANTEMA,PÓLIPO,ÚLCERA,EROSÃO,MICRONODULARIDADE
ENANTEMA,0.8964589789649577,0.0,0.08537537113246668,0.0,0.0
PÓLIPO,0.0,0.6693440383578042,0.11132879196656079,0.0,0.2094942638748337
ÚLCERA,0.08537537113246667,0.1113287919665608,0.6094959431371004,0.08277779932856127,0.14950984312264948
EROSÃO,0.0,0.0,0.08277779932856127,0.8994423376556727,0.0
MICRONODULARIDADE,0.0,0.20949426387483372,0.14950984312264948,0.0,0.6415191131542268
