,ENANTEMA,PÓLIPO,ÚLCERA,EROSÃO,MICRONODULARIDADE
ENANTEMA,0.8553459046335192,0.0,0.0,0.14875772960143688,0.0
PÓLIPO,0.0,0.9999999900000001,0.0,0.0,0.0
ÚLCERA,0.12708220802294173,0.0,0.7051282001561472,0.20329144909778554,0.0
EROSÃO,0.09280298727429089,0.0,0.0,0.9045643071703314,0.0
MICRONODULARIDADE,0.09778994531704498,0.10573610565143703,0.08878863001255073,0.10056411515020372,0.6571428528244897
