,ENANTEMA,PÓLIPO,ÚLCERA,EROSÃO,MICRONODULARIDADE
ENANTEMA,0.8775778773358676,0.0,0.07051427692884715,0.017261988206891357,0.021605770860362253
PÓLIPO,0.0,0.7298737265172344,0.0831591841800353,0.0,0.17790154647064146
ÚLCERA,0.07051427692884715,0.0831591841800353,0.6679580477726401,0.0859029954085391,0.11804714855758695
EROSÃO,0.017261988206891357,0.0,0.0859029954085391,0.8838606957410226,0.0
MICRONODULARIDADE,0.021605770860362253,0.17790154647064146,0.11804714855758695,0.0,0.6882786104461518
